Answer,Part_id,Sc_id,proportion_valid,High_numfixations,High_longestfixation,High_meanfixationduration,High_stddevfixationduration,High_timetofirstfixation,High_timetolastfixation,High_proportionnum,High_proportiontime,High_fixationrate,High_totaltimespent,High_meanpupilsize,High_stddevpupilsize,High_maxpupilsize,High_minpupilsize,High_startpupilsize,High_endpupilsize,High_meanpupilvelocity,High_stddevpupilvelocity,High_maxpupilvelocity,High_minpupilvelocity,High_meandistance,High_stddevdistance,High_maxdistance,High_mindistance,High_startdistance,High_enddistance,High_proptransfrom_High,High_proptransfrom_Low,High_proptransfrom_Med,Low_numfixations,Low_longestfixation,Low_meanfixationduration,Low_stddevfixationduration,Low_timetofirstfixation,Low_timetolastfixation,Low_proportionnum,Low_proportiontime,Low_fixationrate,Low_totaltimespent,Low_meanpupilsize,Low_stddevpupilsize,Low_maxpupilsize,Low_minpupilsize,Low_startpupilsize,Low_endpupilsize,Low_meanpupilvelocity,Low_stddevpupilvelocity,Low_maxpupilvelocity,Low_minpupilvelocity,Low_meandistance,Low_stddevdistance,Low_maxdistance,Low_mindistance,Low_startdistance,Low_enddistance,Low_proptransfrom_High,Low_proptransfrom_Low,Low_proptransfrom_Med,Med_numfixations,Med_longestfixation,Med_meanfixationduration,Med_stddevfixationduration,Med_timetofirstfixation,Med_timetolastfixation,Med_proportionnum,Med_proportiontime,Med_fixationrate,Med_totaltimespent,Med_meanpupilsize,Med_stddevpupilsize,Med_maxpupilsize,Med_minpupilsize,Med_startpupilsize,Med_endpupilsize,Med_meanpupilvelocity,Med_stddevpupilvelocity,Med_maxpupilvelocity,Med_minpupilvelocity,Med_meandistance,Med_stddevdistance,Med_maxdistance,Med_mindistance,Med_startdistance,Med_enddistance,Med_proptransfrom_High,Med_proptransfrom_Low,Med_proptransfrom_Med
1,P24_01,seg15,0.9883430474604497,30,616,225.5,108.66961952126525,2315030,14090065,0.7142857142857143,0.0003424837845445,0.0044345898004434,6765,3.682246015936256,0.1417433820724661,4.1205,3.0745,3.6665,3.677,1.0216782311676856e-06,2.798531700872025e-06,3.67757430201141e-05,0.0,698.9319721115543,3.563799567946847,709.35,692.2,695.3,693.9000000000001,0.3142857142857143,0.3428571428571428,0.3428571428571428,11,2265,428.54545454545456,612.7548226878943,216514,19902656,0.9166666666666666,0.0002386501936944,0.0023334747560458,4714,3.7846253968253936,0.1770069882101836,4.0925,3.404,3.805,3.605,9.75928931634715e-07,1.822281313870294e-06,2.29074096313198e-05,0.0,690.8561904761897,2.3914693325858907,697.5999999999999,687.35,695.7,690.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,2265,464.55555555555554,679.1494885353134,15205945,19902656,0.9,0.0002116666227909,0.002152595072949,4181,3.789028985507246,0.1881067372831996,4.0925,3.404,3.6125,3.605,9.171760609657702e-07,1.3676739987956822e-06,1.1708195737015875e-05,0.0,690.1554347826082,1.5695475292708725,694.9,687.35,692.8,690.7,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_01,seg16,0.9500416319733556,37,550,238.67567567567568,109.30666698535568,949330,19336418,0.5522388059701493,0.0004651159116148,0.0041897859812025,8831,3.5394048316251814,0.1658384425383391,3.964,2.639,3.4515,3.598,1.4956334041975302e-06,4.906497614389582e-06,9.870909636745723e-05,0.0,719.1767935578322,5.922898389652812,731.6,702.3499999999999,707.5,719.0,0.3181818181818182,0.3409090909090909,0.3409090909090909,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg17,0.9758534554537884,44,433,210.54545454545453,91.65010677506928,116584,19769437,0.6197183098591549,0.0004750049659143,0.0047495682210708,9264,3.505761379310345,0.1795640658790085,3.964,2.639,3.513,3.503,1.3950469956784923e-06,4.674936569082725e-06,9.870909636745723e-05,0.0,715.6871034482754,4.706786847428829,731.6,707.65,723.8,712.5,0.3274336283185841,0.336283185840708,0.336283185840708,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg18,0.9725228975853456,54,583,241.8333333333333,106.33335797795498,166550,19786047,0.8709677419354839,0.0006718872427191,0.0041350792556857,13059,3.430120266120778,0.1412671218359543,3.9695,1.971,3.473,3.585,1.2280739028740037e-06,4.325159555585387e-06,8.052119610904289e-05,0.0,708.1323439099293,4.45784132916718,723.1,698.6,717.85,704.95,0.3197278911564626,0.3401360544217687,0.3401360544217687,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,37,583,243.1081081081081,116.6735197472426,7528011,19786047,0.902439024390244,0.0004627939159398,0.0041133963312951,8995,3.466684798807752,0.1449362190395291,3.9695,1.971,3.49,3.585,1.5129436131476595e-06,5.30861985373641e-06,8.052119610904289e-05,0.0,706.8494783904625,4.663277035797041,723.1,698.6,720.5999999999999,704.95,0.3061224489795918,0.3469387755102041,0.3469387755102041
0,P24_02,seg1,0.9200666111573688,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,45,1516,232.13333333333333,250.64395246861807,116583,19369671,0.7142857142857143,0.000568117790843,0.0043078690407811,10446,3.7134967907573806,0.2510934154200833,4.3365,2.254,3.696,4.027,1.5942332974557877e-06,6.67050007446233e-06,0.0001261558784676,0.0,570.6292041078309,13.167179103187108,598.65,559.1500000000001,564.55,596.15,0.3203883495145631,0.3398058252427184,0.3398058252427184,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_02,seg2,0.9233333333333332,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,39,383,193.53846153846155,77.57436030363522,0,18570235,0.6610169491525424,0.0004090245955571,0.0051669316375198,7548,3.762161262798635,0.2334879927389724,4.3365,2.254,3.5105,3.725,1.6399679038023023e-06,7.3898382955186515e-06,0.0001261558784676,0.0,580.3098122866902,16.26403909417986,604.05,559.55,560.8499999999999,602.4000000000001,0.3181818181818182,0.3409090909090909,0.3409090909090909,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_02,seg3,0.9350541215653622,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,15,383,238.66666666666663,86.71189296141782,12041502,19436248,0.5172413793103449,0.0001915792773511,0.0041899441340782,3580,3.6761492537313454,0.160981755425779,3.9345,3.137,3.497,3.6675,8.834198881557519e-07,1.7362736720090868e-06,1.993395376763733e-05,0.0,602.0632462686569,1.6936712730256076,608.35,597.25,600.7,599.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,38,483,229.71052631578948,89.91254245992266,2015246,19436248,0.59375,0.0004671216513962,0.0043533050750372,8729,3.563220285261487,0.2126544700202679,3.9455,2.377,3.384,3.682,1.049018994246872e-06,3.754840421517589e-06,5.794751696391043e-05,0.0,601.6542789223456,1.7926053784125942,608.35,596.95,604.9000000000001,599.35,0.3333333333333333,0.3333333333333333,0.3333333333333333
0,P24_02,seg4,0.93,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,17,400,185.1764705882353,93.66378388558036,7677942,12741013,0.7391304347826086,0.0001695189248924,0.005400254129606,3148,3.405926530612244,0.1791276410642475,3.873,2.108,3.785,3.609,1.0307801754349969e-06,3.3173405644373923e-06,3.674572200540379e-05,0.0,604.1565306122452,1.980571153568069,612.15,600.25,612.15,604.5,0.325,0.325,0.35,53,749,210.5471698113208,122.23174176030982,283134,19169775,0.7571428571428571,0.0006009090479272,0.0047495295277354,11159,3.49288016055046,0.1704162585519618,3.894,2.108,3.525,3.4925,8.951205351064624e-07,2.450371955272597e-06,3.674572200540379e-05,0.0,605.0724197247698,2.0607964402847165,612.55,598.9000000000001,610.8,604.85,0.3203125,0.3359375,0.34375
1,P24_02,seg5,0.9475437135720232,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,27,749,238.22222222222223,148.75879633547555,11108865,19702813,0.84375,0.0003396581281795,0.0041977611940298,6432,3.2198620309050776,0.2290611350696712,3.7745,1.932,3.441,3.1255,9.497522898925052e-07,4.412682290085306e-06,7.433649573675993e-05,0.0,602.5440397350989,2.0177908423256845,610.2,598.65,601.3,603.85,0.323943661971831,0.3380281690140845,0.3380281690140845,31,316,181.1935483870968,61.4499359125452,49964,10409357,0.7209302325581395,0.0002966199791642,0.005518960299092,5617,3.5097886710239616,0.1377832414268839,3.8235,2.407,3.3085,3.631,1.0059729813063482e-06,3.241911452643203e-06,3.26047796325207e-05,0.0,605.013725490196,2.3574482584549057,612.55,599.45,605.5,603.4,0.3055555555555556,0.3472222222222222,0.3472222222222222
1,P24_02,seg6,0.9283333333333332,33,333,171.66666666666666,67.55399075307591,10809056,19786060,0.8918918918918919,0.0003056059294347,0.0058252427184466,5665,3.431869179600889,0.1581291369707153,3.679,2.3025,3.292,3.4575,1.1971131974081975e-06,4.128931532524064e-06,5.448487031700287e-05,0.0,606.1533259423505,2.4827247626063675,612.7,600.0,605.0,606.0,0.3372093023255814,0.3372093023255814,0.3255813953488372,28,749,242.2142857142857,147.49848891701987,99930,8993669,0.8484848484848485,0.0003658639741264,0.0041285756414037,6782,3.211555555555555,0.2262256453198301,3.7745,1.932,3.441,3.05,9.195875207610756e-07,4.30167119738232e-06,7.433649573675993e-05,0.0,602.6062893081757,1.987358224992232,610.2,598.65,601.3,605.1,0.3243243243243243,0.3378378378378378,0.3378378378378378,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
